firm,firm_length,url,name_clnd,name_length,hit_url,hit_url_length,rank,matches,public,acquired_merged,outcome
quantumscape corporation,12,http://www.quantumscape.com/,QuantumScape Corp: Company Profile - Bloomberg,46,https://www.bloomberg.com/profiles/companies/0561526D:US-quantumscape-corp,74,3,1,0,0,0
quantumscape corporation,12,http://www.quantumscape.com/,QuantumScape Corporation jobs - jobs.lever.co,45,https://jobs.lever.co/quantumscape,34,4,1,0,0,0
quantumscape corporation,12,http://www.quantumscape.com/,"Volkswagen charges up QuantumScape Corp., San Jose ...",54,https://www.bizjournals.com/sanjose/news/2018/06/22/quantumscape-electric-battery-funding-vw.html,97,5,1,0,1,0
quantumscape corporation,12,http://www.quantumscape.com/,Volkswagen partners with QuantumScape to secure access to ...,61,https://www.volkswagenag.com/en/news/2018/06/volkswagen-partners-with-quantumscape-.html,88,6,1,0,1,0
quantumscape corporation,12,http://www.quantumscape.com/,Quantumscape Corporation - BuzzFile,35,http://www.buzzfile.com/business/Quantumscape-Corporation-408-452-2000,70,7,1,0,1,0
"teledyne scientific & imaging, llc",29,http://www.teledyne-si.com/business-units/teledyne-scientific-company,Teledyne Scientific and Imaging,31,http://www.teledyne-si.com/,27,1,3,0,0,0
"teledyne scientific & imaging, llc",29,http://www.teledyne-si.com/business-units/teledyne-scientific-company,Teledyne Technologies - Official Site,37,http://www.teledyne.com/,24,2,1,0,0,0
"teledyne scientific & imaging, llc",29,http://www.teledyne-si.com/business-units/teledyne-scientific-company,Digital Imaging - teledyne.com,30,http://www.teledyne.com/digital-imaging,39,3,2,0,0,0
"teledyne scientific & imaging, llc",29,http://www.teledyne-si.com/business-units/teledyne-scientific-company,"Teledyne Scientific & Imaging, LLC: Private Company ...",55,https://www.bloomberg.com/research/stocks/private/snapshot.asp?privcapid=6528282,80,5,3,0,0,0
"teledyne scientific & imaging, llc",29,http://www.teledyne-si.com/business-units/teledyne-scientific-company,"Teledyne Scientific & Imaging Jobs, Employment | Indeed.com",59,https://www.indeed.com/q-Teledyne-Scientific-&-Imaging-jobs.html,64,8,3,0,0,0
"teledyne scientific & imaging, llc",29,http://www.teledyne-si.com/business-units/teledyne-scientific-company,Scientific Imaging | Teledyne DALSA,35,https://www.teledynedalsa.com/en/learn/markets-and-applications/medical-life-sciences/scientific-x-ray/,103,9,3,0,0,0
"wentworth laboratories, inc.",22,http://www.wentworthlabs.com/,PROBE CARDS - Wentworth Labs,28,https://www.wentworthlabs.com/,30,1,1,0,0,0
"wentworth laboratories, inc.",22,http://www.wentworthlabs.com/,Working at Wentworth Laboratories: Employee Reviews ...,55,https://www.indeed.com/cmp/Wentworth-Laboratories/reviews,57,2,2,0,0,0
"wentworth laboratories, inc.",22,http://www.wentworthlabs.com/,Wentworth Laboratories Ltd: Company Profile - Bloomberg,55,https://www.bloomberg.com/profiles/companies/1416666Z:LN-wentworth-laboratories-ltd,83,3,2,0,0,0
"wentworth laboratories, inc.",22,http://www.wentworthlabs.com/,Patient Testing Centers | Wentworth-Douglass Hospital,53,https://www.wdhospital.com/wdh/services-and-specialties/diagnostics-and-testing/patient-testing-centers,103,5,1,0,0,0
"wentworth laboratories, inc.",22,http://www.wentworthlabs.com/,WinWay Technology Acquires Wentworth Laboratories Saber(R ...,61,https://finance.yahoo.com/news/winway-technology-acquires-wentworth-laboratories-131500595.html,95,6,2,0,1,0
"wentworth laboratories, inc.",22,http://www.wentworthlabs.com/,Wentworth Laboratories Careers and Employment | Indeed.com,58,https://www.indeed.com/cmp/Wentworth-Laboratories,49,8,2,0,1,0
"wentworth laboratories, inc.",22,http://www.wentworthlabs.com/,wentworth labs | eBay,21,https://www.ebay.com/sch/i.html?_nkw=wentworth+labs,51,9,1,0,1,0
wyatt technology corporation,16,https://www.wyatt.com/,Wyatt Technology Laser Light Scattering Instrumentation,55,https://www.wyatt.com/,22,1,2,0,0,1
wyatt technology corporation,16,https://www.wyatt.com/,Wyatt Technology Corporation: Private Company Information ...,61,https://www.bloomberg.com/research/stocks/private/snapshot.asp?privcapId=7916914,80,3,2,0,0,0
wyatt technology corporation,16,https://www.wyatt.com/,"Wyatt Technology Corp. : Quotes, Address, Contact",49,https://www.news-medical.net/suppliers/Wyatt-Technology-Corp.aspx,65,4,2,0,0,0
wyatt technology corporation,16,https://www.wyatt.com/,Wyatt Technology Corp: Company Profile - Bloomberg,50,https://www.bloomberg.com/profiles/companies/0436081D:US-wyatt-technology-corp,78,5,2,0,0,0
wyatt technology corporation,16,https://www.wyatt.com/,Wyatt Technology Salaries | Glassdoor,37,https://www.glassdoor.com/Salary/Wyatt-Technology-Salaries-E822756.htm,70,6,2,0,0,0
wyatt technology corporation,16,https://www.wyatt.com/,DynaPro Dynamic Light Scattering Plate Reader from Wyatt ...,60,http://www.labcompare.com/374-Dynamic-Light-Scattering-Particle-Size-Analysis-DLS/3170-DynaPro-Plate-Reader-Light-Scattering-Detector/,134,7,1,0,0,0
wyatt technology corporation,16,https://www.wyatt.com/,Eclipse AF4 Asymmetric-Flow Field-Flow Fractionation ...,56,http://www.labcompare.com/6288-Fractionation-System-Density-Gradient-Fractionators/5191072-The-Eclipse-Asymmetric-Flow-Field-Flow-Fractionation-System/,151,9,0,0,0,0
zygo corporation,4,https://www.zygo.com/,Zygo Corporation - Official Site,32,https://www.zygo.com/,21,1,1,0,0,1
zygo corporation,4,https://www.zygo.com/,Zygo Corporation | International Manufacturing Technology ...,61,https://www.imts.com/exhdir/exhibitor/exhibitor-details.cfm?ExhID=00030826,74,8,1,0,0,0
"acell, inc.",5,https://acell.com/,ACell - Official Site,21,https://acell.com/,18,1,1,0,0,1
"acell, inc.",5,https://acell.com/,Acellus - Official Site,23,https://www.acellus.com/,24,2,1,0,0,0
"acell, inc.",5,https://acell.com/,ACell + PRP Before & After | Northwest Hair Restoration,55,https://www.hairreplacementsurgeon.com/envira_album/acell-prp-before-after/,75,4,1,0,0,0
"acell, inc.",5,https://acell.com/,ACell Reviews | Glassdoor,25,https://www.glassdoor.com/Reviews/ACell-Reviews-E470585.htm,59,7,1,0,0,0
"acell, inc.",5,https://acell.com/,"ACCEL Ignition - Manufacturer of Ignition Coils, Spark ...",58,https://www.holley.com/brands/accel/,36,8,0,0,0,0
"acell, inc.",5,https://acell.com/,ACell ARS,9,https://ars.acell.com/,22,9,1,0,0,0
algenol biotech llc,15,http://algenol.com/,Algenol - Official Site,23,http://algenol.com/,19,1,1,0,0,1
algenol biotech llc,15,http://algenol.com/,Algenol Biotech LLC Company Profile | Key Contacts ...,54,http://www.hoovers.com/company-information/cs/company-profile.algenol_biofuels_inc.8baaaf64c8b262a3.html,104,3,2,0,0,0
algenol biotech llc,15,http://algenol.com/,Algenol Biotech LLC: Company Profile - Bloomberg,48,https://www.bloomberg.com/profiles/companies/0731912D:US-algenol-biotech-llc,76,4,2,0,0,0
algenol biotech llc,15,http://algenol.com/,"Working at Algenol Biotech, LLC | Company Profile",49,https://www.ivyexec.com/company-profile/algenol-biotech-llc-careers,67,6,2,0,0,0
algenol biotech llc,15,http://algenol.com/,algenol biotech llc Biotech Jobs | Monster.com,46,https://www.monster.com/jobs/c-algenol-biotech-llc-q-biotech-jobs.aspx,70,7,2,0,0,0
algenol biotech llc,15,http://algenol.com/,"Algenol Biotech, LLC - Bonita Springs Florida Chamber",53,http://local.bonitaspringschamber.com/Biotechnology,51,9,2,0,0,0
"amprius, inc.",7,http://amprius.com/,Amprius: Next-Generation Lithium-Ion Batteries,46,http://amprius.com/,19,1,1,0,0,1
"amprius, inc.",7,http://amprius.com/,Amprius Gets $30M Boost for Silicon-Based Lithium-Ion ...,57,https://www.greentechmedia.com/articles/read/amprius-gets-30m-boost-for-silicon-based-li-ion-batteries,102,2,1,0,0,0
"amprius, inc.",7,http://amprius.com/,Stanford Start-Up Amprius Aims to Mass Produce High-Energy ...,62,https://blogs.scientificamerican.com/plugged-in/stanford-start-up-amprius-aims-to-mass-produce-high-energy-lithium-ion-batteries/,129,3,1,0,0,0
"amprius, inc.",7,http://amprius.com/,Amprius | PrivCo | Private Company Financial Intelligence,57,http://www.privco.com/private-company/amprius,45,5,1,0,0,0
"amprius, inc.",7,http://amprius.com/,"Amprius, Inc.: Private Company Information - Bloomberg",54,https://www.bloomberg.com/research/stocks/private/snapshot.asp?privcapId=54509692,81,6,1,0,0,0
"amprius, inc.",7,http://amprius.com/,"Amprius company profile - Office locations, jobs, key ...",57,https://craft.co/amprius,24,8,1,0,0,0
"amprius, inc.",7,http://amprius.com/,"Amprius: Building a Better Battery, from the Anode Up",53,https://gigaom.com/2010/09/15/amprius-building-a-better-battery-from-the-anode-up/,82,9,1,0,0,0
"autonomic materials, inc.",19,https://www.autonomicmaterials.com/,Home [www.autonomicmaterials.com],33,https://www.autonomicmaterials.com/,35,1,2,0,0,1
"autonomic materials, inc.",19,https://www.autonomicmaterials.com/,"Autonomic Materials, Inc.: Private Company Information ...",58,https://www.bloomberg.com/research/stocks/private/snapshot.asp?privcapId=62497139,81,3,2,0,0,0
"autonomic materials, inc.",19,https://www.autonomicmaterials.com/,Autonomic Materials' self-healing technology - SFGate,53,https://www.sfgate.com/business/article/Autonomic-Materials-self-healing-technology-2786298.php,95,4,2,0,0,0
"autonomic materials, inc.",19,https://www.autonomicmaterials.com/,Autonomous Materials Systems- University of Illinois at ...,59,http://autonomic.beckman.illinois.edu/,38,5,1,0,0,0
"autonomic materials, inc.",19,https://www.autonomicmaterials.com/,Autonomic Materials | Phoenix,29,http://www.phoenix-vp.com/project/autonomic-materials/,54,6,2,0,0,0
"autonomic materials, inc.",19,https://www.autonomicmaterials.com/,Autonomic Materials Company Profile: Valuation & Investors ...,62,https://pitchbook.com/profiles/company/52779-07,47,8,2,0,0,0
"autonomic materials, inc.",19,https://www.autonomicmaterials.com/,Autonomic Materials | VentureRadar,34,https://www.ventureradar.com/organisation/Autonomic%20Materials/48793c32-e437-4689-a5f3-bcc5a237cd95,100,9,2,0,0,0
beryllium discovery corp.,24,http://be4.com/,Static - Beryllium Discovery,28,http://be4.com/,15,1,2,0,1,1
beryllium discovery corp.,24,http://be4.com/,Careers - Beryllium Discovery,29,http://be4.com/careers/,23,2,2,0,1,0
beryllium discovery corp.,24,http://be4.com/,"Beryllium Discovery Corp. in Bainbridge Island, WA - (206 ...",61,http://www.buzzfile.com/business/Beryllium-206-780-8900,55,3,3,0,1,0
beryllium discovery corp.,24,http://be4.com/,"Beryllium Discovery Corp. - Bainbridge Island , WA ...",54,https://www.dandb.com/businessdirectory/berylliumdiscoverycorp.-bainbridgeisland-wa-4697443.html,96,4,3,0,1,0
beryllium discovery corp.,24,http://be4.com/,Beryllium Discovery Corp. Company Profile | Key Contacts ...,60,http://www.hoovers.com/company-information/cs/company-profile.emerald_biostructures_inc.9e0fdd6c56f15b45.html,109,5,3,0,1,0
beryllium discovery corp.,24,http://be4.com/,"Beryllium Discovery Corp. in Bainbridge Island, WA ...",54,https://www.bizapedia.com/wa/beryllium-discovery-corp.html,58,6,3,0,1,0
beryllium discovery corp.,24,http://be4.com/,WashingtonLifeScience.com,25,http://www.washingtonlifescience.com/industry/directory?companyid=10957,71,8,0,0,2,0
"cardiva medical, inc.",15,http://www.cardivamedical.com/,Cardiva Medical - Official Site,31,https://www.cardivamedical.com/,31,1,2,0,0,0
"cardiva medical, inc.",15,http://www.cardivamedical.com/,"Careers | Cardiva Medical, Inc.",31,https://www.cardivamedical.com/careers/,39,2,2,0,0,0
"cardiva medical, inc.",15,http://www.cardivamedical.com/,"Cardiva Medical, Inc.: Private Company Information - Bloomberg",62,https://www.bloomberg.com/research/stocks/private/snapshot.asp?privcapId=12094018,81,4,2,0,0,0
"cardiva medical, inc.",15,http://www.cardivamedical.com/,Cardiva Medical | Crunchbase,28,https://www.crunchbase.com/organization/cardiva-medical,55,5,2,0,0,0
"cardiva medical, inc.",15,http://www.cardivamedical.com/,Cardiva Medical Announces FDA Approval of VASCADE ...,53,https://www.businesswire.com/news/home/20180405005331/en/Cardiva-Medical%C2%AE-Announces-FDA-Approval-VASCADE%C2%AE-Vascular,124,6,2,0,0,0
"cardiva medical, inc.",15,http://www.cardivamedical.com/,"Cardiva Medical - Santa Clara, CA - inc.com",43,https://www.inc.com/profile/cardiva-medical,43,7,2,0,0,0
"cardiva medical, inc.",15,http://www.cardivamedical.com/,Cardiva Medical Reviews | Glassdoor,35,https://www.glassdoor.com/Reviews/Cardiva-Medical-Reviews-E299134.htm,69,8,2,0,0,0
"cmc icos biologics, inc.",18,http://www.agcbio.com/,AGC) BIO - LEADING THE WAY IN INNOVATIVE CLINICAL,49,http://www.agcbio.com/,22,1,0,0,0,1
"cmc icos biologics, inc.",18,http://www.agcbio.com/,CMC Biologics Reviews | Glassdoor,33,https://www.glassdoor.com/Reviews/CMC-Biologics-Reviews-E232095.htm,67,2,2,0,0,0
"cmc icos biologics, inc.",18,http://www.agcbio.com/,CMC ICOS Biologics Inc.: Private Company Information ...,56,https://www.bloomberg.com/research/stocks/private/snapshot.asp?privcapid=39350489,81,4,3,0,0,0
"cmc icos biologics, inc.",18,http://www.agcbio.com/,"CMC Icos Biologics, Inc. Company Profile | Key Contacts ...",59,http://www.hoovers.com/company-information/cs/company-profile.cmc_icos_biologics_inc.539c988082c6a1e9.html,106,6,3,0,0,0
"cmc icos biologics, inc.",18,http://www.agcbio.com/,CMC Biologics Seattle Facility Expansion - Pharmaceutical ...,61,https://www.pharmaceutical-technology.com/projects/cmcbiologicsseattlef/,72,7,2,0,0,0
"cmc icos biologics, inc.",18,http://www.agcbio.com/,About Us - AGC) BIO,19,http://www.agcbio.com/about_us,30,10,0,0,0,0
"complete genomics, inc.",17,http://www.completegenomics.com/,Complete Genomics - Official Site,33,http://www.completegenomics.com/,32,1,2,0,0,1
"complete genomics, inc.",17,http://www.completegenomics.com/,"BGI Halts Revolocity Launch, Cuts Complete Genomics Staff ...",61,https://www.genomeweb.com/sequencing-technology/bgi-halts-revolocity-launch-cuts-complete-genomics-staff-part-strategic-shift,125,3,2,0,0,0
"complete genomics, inc.",17,http://www.completegenomics.com/,Complete Genomics - AllSeq,26,http://allseq.com/knowledge-bank/sequencing-platforms/complete-genomics/,72,4,2,0,0,0
"complete genomics, inc.",17,http://www.completegenomics.com/,Complete Genomics Reviews | Glassdoor,37,https://www.glassdoor.com/Reviews/Complete-Genomics-Reviews-E101710.htm,71,5,2,0,0,0
"complete genomics, inc.",17,http://www.completegenomics.com/,Working at Complete Genomics | Glassdoor,40,"https://www.glassdoor.com/Overview/Working-at-Complete-Genomics-EI_IE101710.11,28.htm",85,6,2,0,0,0
"complete genomics, inc.",17,http://www.completegenomics.com/,COMPLETE GENOMICS INC (GNOM) IPO - NASDAQ.com,45,https://www.nasdaq.com/markets/ipos/company/complete-genomics-inc-707114-64827,78,7,2,1,0,0
"complete genomics, inc.",17,http://www.completegenomics.com/,Complete Genomics Inc - Law Insider,35,https://www.lawinsider.com/company/1361103/complete-genomics-inc,64,8,2,1,0,0
"confluence energy, llc",17,http://www.confluenceenergy.com/,Confluence Energy,17,http://www.confluenceenergy.com/,32,1,2,0,0,1
"confluence energy, llc",17,http://www.confluenceenergy.com/,"Confluence Energy, LLC: Private Company Information ...",55,https://www.bloomberg.com/research/stocks/private/snapshot.asp?privcapId=111314953,82,2,2,0,0,0
"confluence energy, llc",17,http://www.confluenceenergy.com/,Energy Solutions Confluence Homepage - ES Confluence ...,56,https://confluence.energy-solution.net/,39,4,2,0,0,0
"confluence energy, llc",17,http://www.confluenceenergy.com/,"IN RE CONFLUENCE ENERGY, LLC",28,https://www.ksnpc.com/representative-experience/in-re-confluence-energy-llc/,76,5,2,0,0,0
"confluence energy, llc",17,http://www.confluenceenergy.com/,Confluence Energy | Company Week,32,https://companyweek.com/company-profile/confluence-energy,57,6,2,0,0,0
"confluence energy, llc",17,http://www.confluenceenergy.com/,"Confluence Energy, LLC - bizapedia.com",38,https://www.bizapedia.com/us/confluence-energy-llc.html,55,7,2,0,0,0
"confluence energy, llc",17,http://www.confluenceenergy.com/,"Confluence Energy Competitors, Revenue and Employees ...",56,https://www.owler.com/company/confluenceenergy,46,8,2,0,0,0
"confluence energy, llc",17,http://www.confluenceenergy.com/,Colorado wood pellet manufacturer files for Chapter 11 ...,58,https://businessden.com/2018/08/17/colorado-wood-pellet-manufacturer-files-for-chapter-11-bankruptcy/,101,9,0,0,0,0
discoverx corporation,9,https://www.discoverx.com/home,DiscoverX Solutions for Drug Discovery,38,https://discoverx.com/home,26,1,1,0,0,0
discoverx corporation,9,https://www.discoverx.com/home,DiscoverX Corporation: Private Company Information - Bloomberg,62,https://www.bloomberg.com/research/stocks/private/snapshot.asp?privcapId=639570,79,2,1,0,0,0
discoverx corporation,9,https://www.discoverx.com/home,Eurofins DiscoverX Corporation - Science Exchange,49,https://www.scienceexchange.com/labs/eurofins-discoverx-corporation,67,3,1,0,0,0
discoverx corporation,9,https://www.discoverx.com/home,"DiscoverX Competitors, Revenue and Employees - Owler ...",56,https://www.owler.com/company/discoverx,39,5,1,0,0,0
discoverx corporation,9,https://www.discoverx.com/home,DiscoverX Corporation - Drug Target Review,42,https://www.drugtargetreview.com/company_profile/17666/discoverx-corporation/,77,6,1,0,0,0
discoverx corporation,9,https://www.discoverx.com/home,Discoverx Corporation 401k Rating by BrightScope,48,https://www.brightscope.com/401k-rating/421110/Discoverx-Corporation/426619/Discoverx-Corporation/,98,7,1,0,0,0
discoverx corporation,9,https://www.discoverx.com/home,BioMAP Services Information Request Form - DiscoverX,52,https://marketing.discoverx.com/acton/media/5886/biomap-services-information-request-form,89,8,1,0,0,0
discoverx corporation,9,https://www.discoverx.com/home,DiscoveRx Reviews | Glassdoor,29,https://www.glassdoor.com/Reviews/DiscoveRx-Reviews-E154699.htm,63,9,1,0,0,0
"genisphere, llc",10,https://genisphere.com/,3DNA Nanotechnology | Genisphere,32,https://genisphere.com/,23,1,1,0,0,1
"genisphere, llc",10,https://genisphere.com/,Anti Wrinkle Cream Genesphere. anti eye wrinkle. Remove ...,59,http://www.genisphereformula.com/,33,2,0,0,0,0
"genisphere, llc",10,https://genisphere.com/,GeniSphere: Does GeniSphere Work? - TheBeautyInsiders,53,https://www.thebeautyinsiders.com/genisphere.html,49,3,1,0,0,0
"genisphere, llc",10,https://genisphere.com/,GeniSphere Anti-Wrinkle Cream | DrLeonards.com,46,http://www.drleonards.com/genisphere-anti-wrinkle-cream/48326.cfm,65,5,1,0,0,0
"genisphere, llc",10,https://genisphere.com/,Genisphere / Genesphere with Acquacell (Today's Sale Price ...,62,https://jlryan.com/product/genisphere,37,6,1,0,0,0
"genisphere, llc",10,https://genisphere.com/,Genisphere Review [UPDATED SEPTEMBER 2018]: Does It Really ...,62,https://www.consumerhealthdigest.com/wrinkle-cream-reviews/genisphere.html,74,7,1,0,0,0
"genisphere, llc",10,https://genisphere.com/,Sphere | Young Justice Wiki | FANDOM powered by Wikia,53,http://youngjustice.wikia.com/wiki/Sphere,41,8,0,0,0,0
"genisphere, llc",10,https://genisphere.com/,"Genisphere, LLC: Private Company Information - Bloomberg",56,https://www.bloomberg.com/research/stocks/private/snapshot.asp?privcapId=23698745,81,9,1,0,0,0
"longhorn vaccines and diagnostics, llc",33,https://www.lhnvd.com/,Longhorn Vaccines and Diagnostics,33,https://www.lhnvd.com/primemix,30,1,4,0,0,0
"longhorn vaccines and diagnostics, llc",33,https://www.lhnvd.com/,Longhorn Vaccines and Diagnostics LLC's PrimeSuite TB ...,57,https://www.prnewswire.com/news-releases/longhorn-vaccines-and-diagnostics-llcs-primesuite-tb-products-included-in-the-2015-unitaid-tuberculosis-diagnostics-technology-and-market-landscape-300170179.html,203,2,4,0,0,0
"longhorn vaccines and diagnostics, llc",33,https://www.lhnvd.com/,Longhorn Vaccines and Diagnostics LLC receives de novo ...,58,https://www.prnewswire.com/news-releases/longhorn-vaccines-and-diagnostics-llc-receives-de-novo-clearance-by-the-us-food-and-drug-administration-for-primestore-molecular-transport-medium-establishing-a-new-class-of-microbial-nucleic-acid-stabilization-devices-for-mole-300617103.html,283,3,4,0,0,0
"longhorn vaccines and diagnostics, llc",33,https://www.lhnvd.com/,Longhorn Vaccines and Diagnostics LLC receives de novo ...,58,https://www.en-cphi.cn/news/show-42068.html,43,4,4,0,0,0
"longhorn vaccines and diagnostics, llc",33,https://www.lhnvd.com/,Longhorn Vaccines & Diagnostics LLC Release: PrimeStore ...,59,https://www.biospace.com/article/releases/longhorn-vaccines-and-diagnostics-llc-release-primestore-molecular-transport-medium-aiding-laboratories-tracking-h7n9-avian-influenza-/,177,5,3,0,0,0
"longhorn vaccines and diagnostics, llc",33,https://www.lhnvd.com/,"Longhorn Vaccines and Diagnostics, LLC - Company Profile",56,https://www.corporationwiki.com/Texas/Austin/longhorn-vaccines-and-diagnostics-llc/37385606.aspx,96,6,4,1,0,0
"longhorn vaccines and diagnostics, llc",33,https://www.lhnvd.com/,"Longhorn Vaccines and Diagnostics, LLC - BuzzFile",49,"http://www.buzzfile.com/business/Longhorn-Vaccines-and-Diagnostics,-LLC-210-826-0910",84,7,4,1,0,0
"longhorn vaccines and diagnostics, llc",33,https://www.lhnvd.com/,Longhorn Vaccines and Diagnostics PrimeStore Cleared by ...,59,https://www.fdanews.com/articles/186115-longhorn-vaccines-and-diagnostics-primestore-cleared-by-fda,99,8,4,1,0,0
medicis pharmaceutical corporation,22,https://www.bauschhealth.com/,Medicis Pharmaceutical Corporation - Drugs.com,46,https://www.drugs.com/manufacturer/medicis-pharmaceutical-corporation-88.html,77,2,2,0,0,0
medicis pharmaceutical corporation,22,https://www.bauschhealth.com/,Medicis Pharmaceutical Corporation: Private Company ...,55,https://www.bloomberg.com/research/stocks/private/snapshot.asp?privcapId=322481,79,3,2,0,0,0
medicis pharmaceutical corporation,22,https://www.bauschhealth.com/,Medicis Pharmaceutical Corporation - The New York Times,55,https://www.nytimes.com/topic/company/medicis-pharmaceutical-corporation,72,4,2,0,1,0
medicis pharmaceutical corporation,22,https://www.bauschhealth.com/,Medicis Pharmaceutical Corporation (NYSE:MRX) :: Law360,55,https://www.law360.com/companies/medicis-pharmaceutical-corporation,67,5,2,1,1,0
medicis pharmaceutical corporation,22,https://www.bauschhealth.com/,"Medicis Pharmaceutical Corp in Bridgewater, NJ - (866) 246 ...",62,http://www.buzzfile.com/business/Medicis-Pharmaceutical-Corp-866-246-8245,73,6,2,1,1,0
medicis pharmaceutical corporation,22,https://www.bauschhealth.com/,Valeant Unit Settles Sex Discrimination Claims For $7.2M ...,60,https://www.law360.com/articles/816516/valeant-unit-settles-sex-discrimination-claims-for-7-2m,94,7,0,1,1,0
medicis pharmaceutical corporation,22,https://www.bauschhealth.com/,"Valeant Pharmaceuticals International, Inc. Company ...",55,https://www.drugs.com/manufacturer/valeant-pharmaceuticals-international-inc-147.html,85,9,1,1,1,0
medicis pharmaceutical corporation,22,https://www.bauschhealth.com/,Bausch Health - Official Site,29,https://www.bauschhealth.com/,29,10,0,1,1,1
"new england biolabs, inc.",19,https://www.neb.com/,NEB - Official Site,19,https://www.neb.com/,20,1,0,0,0,1
"new england biolabs, inc.",19,https://www.neb.com/,New England Biolabs (UK) Ltd,28,https://www.neb.uk.com/,23,3,3,0,0,0
"new england biolabs, inc.",19,https://www.neb.com/,New England Biolabs Inc.: Private Company Information ...,57,https://www.bloomberg.com/research/stocks/private/snapshot.asp?privcapId=8382115,80,8,3,0,0,0
"parion sciences, inc.",15,http://www.parion.com/,Parion Sciences,15,http://www.parion.com/,22,1,2,0,0,1
"parion sciences, inc.",15,http://www.parion.com/,Parion Sciences Announces Initiation of Phase 2 Clinical ...,60,https://eyewire.news/articles/parion-sciences-announces-initiation-of-phase-2-clinical-trial-of-p-321-for-the-treatment-of-dry-eye-disease/,139,2,2,0,0,0
"parion sciences, inc.",15,http://www.parion.com/,Parion Sciences Inc. | North Carolina Biotech Center,52,http://directory.ncbiotech.org/content/parion-sciences-inc,58,3,2,0,0,0
"parion sciences, inc.",15,http://www.parion.com/,Parion Sciences Announces Presentation of Clinical Data ...,59,https://globenewswire.com/news-release/2016/10/25/882537/0/en/Parion-Sciences-Announces-Presentation-of-Clinical-Data-with-Novel-Pulmonary-Delivery-Device-at-the-2016-North-American-Cystic-Fibrosis-Conference.html,213,5,2,0,0,0
"parion sciences, inc.",15,http://www.parion.com/,Parion Sciences Announces Initiation of Phase 2 Clinical ...,60,https://globenewswire.com/news-release/2016/07/26/858887/0/en/Parion-Sciences-Announces-Initiation-of-Phase-2-Clinical-Trial-of-P-321-for-the-Treatment-of-Dry-Eye-Disease.html,175,6,2,0,0,0
"parion sciences, inc.",15,http://www.parion.com/,"Parion Sciences Competitors, Revenue and Employees - Owler ...",62,https://www.owler.com/company/parion,36,7,2,0,0,0
"parion sciences, inc.",15,http://www.parion.com/,"Parion Sciences, Inc.: Private Company Information - Bloomberg",62,https://www.bloomberg.com/research/stocks/private/snapshot.asp?privcapid=1988887,80,8,2,0,0,0
"teledyne scientific & imaging, llc",29,http://www.teledyne-si.com/business-units/teledyne-scientific-company,Teledyne Scientific and Imaging,31,http://www.teledyne-si.com/,27,1,3,0,0,0
"teledyne scientific & imaging, llc",29,http://www.teledyne-si.com/business-units/teledyne-scientific-company,Teledyne Technologies - Official Site,37,http://www.teledyne.com/,24,2,1,0,0,0
"teledyne scientific & imaging, llc",29,http://www.teledyne-si.com/business-units/teledyne-scientific-company,Digital Imaging - teledyne.com,30,http://www.teledyne.com/digital-imaging,39,3,2,0,0,0
"teledyne scientific & imaging, llc",29,http://www.teledyne-si.com/business-units/teledyne-scientific-company,"Teledyne Scientific & Imaging, LLC: Private Company ...",55,https://www.bloomberg.com/research/stocks/private/snapshot.asp?privcapid=6528282,80,5,3,0,0,0
"teledyne scientific & imaging, llc",29,http://www.teledyne-si.com/business-units/teledyne-scientific-company,"Teledyne Scientific & Imaging Jobs, Employment | Indeed.com",59,https://www.indeed.com/q-Teledyne-Scientific-&-Imaging-jobs.html,64,8,3,0,0,0
"teledyne scientific & imaging, llc",29,http://www.teledyne-si.com/business-units/teledyne-scientific-company,Scientific Imaging | Teledyne DALSA,35,https://www.teledynedalsa.com/en/learn/markets-and-applications/medical-life-sciences/scientific-x-ray/,103,9,3,0,0,0
zygo corporation,4,https://www.zygo.com/,Zygo Corporation - Official Site,32,https://www.zygo.com/,21,1,1,0,0,1
zygo corporation,4,https://www.zygo.com/,Zygo Corporation | International Manufacturing Technology ...,61,https://www.imts.com/exhdir/exhibitor/exhibitor-details.cfm?ExhID=00030826,74,8,1,0,0,0
