firm,firm_length,url,name_clnd,name_length,hit_url,hit_url_length,rank,matches,public,acquired_merged,outcome
"carver scientific, inc.",17,carversci.com/,"Carver Scientific, Inc.: Private Company Information ...",56,bloomberg.com/research/stocks/private/snapshot.asp?privcapId=118755502,82,8,2,0,0,0
"carver scientific, inc.",17,carversci.com/,"Carver Scientific, Inc.: CEO and Executives - Bloomberg",55,bloomberg.com/research/stocks/private/people.asp?privcapId=118755502,80,9,2,0,0,0
"complete genomics, inc.",17,completegenomics.com/,Complete Genomics - Official Site,33,completegenomics.com/,32,1,2,0,0,1
"complete genomics, inc.",17,completegenomics.com/,"BGI Halts Revolocity Launch, Cuts Complete Genomics Staff ...",61,genomeweb.com/sequencing-technology/bgi-halts-revolocity-launch-cuts-complete-genomics-staff-part-strategic-shift,125,3,2,0,0,0
"complete genomics, inc.",17,completegenomics.com/,Complete Genomics - AllSeq,26,allseq.com/knowledge-bank/sequencing-platforms/complete-genomics/,72,4,2,0,0,0
"complete genomics, inc.",17,completegenomics.com/,Complete Genomics Reviews | Glassdoor,37,glassdoor.com/Reviews/Complete-Genomics-Reviews-E101710.htm,71,5,2,0,0,0
"complete genomics, inc.",17,completegenomics.com/,Working at Complete Genomics | Glassdoor,40,"glassdoor.com/Overview/Working-at-Complete-Genomics-EI_IE101710.11,28.htm",85,6,2,0,0,0
"complete genomics, inc.",17,completegenomics.com/,COMPLETE GENOMICS INC (GNOM) IPO - NASDAQ.com,45,nasdaq.com/markets/ipos/company/complete-genomics-inc-707114-64827,78,7,2,1,0,0
"complete genomics, inc.",17,completegenomics.com/,Complete Genomics Inc - Law Insider,35,lawinsider.com/company/1361103/complete-genomics-inc,64,8,2,1,0,0
"daylight solutions, inc.",18,daylightsolutions.com/,Daylight Solutions - Official Site,34,daylightsolutions.com/,34,1,2,0,0,1
"daylight solutions, inc.",18,daylightsolutions.com/,Daylight Solutions | Leonardo DRS,33,leonardodrs.com/about-us/our-structure/daylight-solutions/,65,2,2,0,0,0
"daylight solutions, inc.",18,daylightsolutions.com/,VELUX Skylights | SUN TUNNEL | installation - repair,52,skylightspecialist.com/daylight-solutions,49,3,0,0,0,0
"daylight solutions, inc.",18,daylightsolutions.com/,Working at Daylight Solutions | Glassdoor,41,"glassdoor.com/Overview/Working-at-Daylight-Solutions-EI_IE255953.11,29.htm",86,5,2,0,0,0
"daylight solutions, inc.",18,daylightsolutions.com/,Daylight Solutions | Crunchbase,31,crunchbase.com/organization/daylight-solutions,58,6,2,0,0,0
"daylight solutions, inc.",18,daylightsolutions.com/,"Daylight Solutions Competitors, Revenue and Employees ...",57,owler.com/company/daylightsolutions,47,7,2,0,0,0
"daylight solutions, inc.",18,daylightsolutions.com/,Daylight Solutions Reviews | Glassdoor,38,glassdoor.com/Reviews/Daylight-Solutions-Reviews-E255953.htm,72,9,2,0,0,0
"dhpc technologies, inc.",17,dhpctech.com/,DHPC Technologies - Official Site,33,dhpctech.com/,24,1,2,0,0,1
"dhpc technologies, inc.",17,dhpctech.com/,Working at DHPC Technologies | Glassdoor,40,"glassdoor.com/Overview/Working-at-DHPC-Technologies-EI_IE384853.11,28.htm",85,2,2,0,0,0
"dhpc technologies, inc.",17,dhpctech.com/,DHPC Technologies Reviews | Glassdoor,37,glassdoor.com/Reviews/DHPC-Technologies-Reviews-E384853.htm,71,3,2,0,0,0
"dhpc technologies, inc.",17,dhpctech.com/,DHPC Technologies Employee Reviews - Indeed.com,47,indeed.com/cmp/Dhpc-Technologies/reviews,52,5,2,0,0,0
"dhpc technologies, inc.",17,dhpctech.com/,"Dhpc Technologies, Inc.: Private Company Information ...",56,bloomberg.com/research/stocks/private/snapshot.asp?privcapId=51864909,81,6,2,0,0,0
"dhpc technologies, inc.",17,dhpctech.com/,DHPC Technologies Inc: Company Profile - Bloomberg,50,bloomberg.com/profiles/companies/9760489Z:US-dhpc-technologies-inc,78,7,2,0,0,0
"dhpc technologies, inc.",17,dhpctech.com/,Jobs at DHPC Technologies | Indeed.com,38,indeed.com/cmp/Dhpc-Technologies/jobs,49,9,2,0,0,0
"electronic warfare associates, inc.",29,ewa.com/,EWA - Official Site,19,ewa.com/,15,1,0,0,0,1
"electronic warfare associates, inc.",29,ewa.com/,EWA-Canada - Official Site,26,ewa-canada.com/,26,3,0,0,0,0
"electronic warfare associates, inc.",29,ewa.com/,Electronic Warfare Associates - Monster.com,43,monster.com/company/profiles/electronic-warfare-associates,70,4,3,0,0,0
"electronic warfare associates, inc.",29,ewa.com/,Electronic Warfare Associates Company Profile: Funding ...,58,pitchbook.com/profiles/electronic-warfare-associates-profile-investors-funding-valuation-and-analysis,109,5,3,0,0,0
"electronic warfare associates, inc.",29,ewa.com/,Working at Electronic Warfare Associates | Glassdoor,52,"glassdoor.com/Overview/Working-at-Electronic-Warfare-Associates-EI_IE245240.11,40.htm",97,6,3,0,0,0
"electronic warfare associates, inc.",29,ewa.com/,EWA Cybersolutions | Electronic Warfare Associates,50,ewacybersolutions.com/,33,7,3,0,0,0
"electronic warfare associates, inc.",29,ewa.com/,"Electronic Warfare Associates, Inc.: Private Company ...",56,bloomberg.com/research/stocks/private/snapshot.asp?privcapId=12436225,81,8,3,0,0,0
"electronic warfare associates, inc.",29,ewa.com/,Electronic Warfare Associates Reviews | Glassdoor,49,glassdoor.com/Reviews/Electronic-Warfare-Associates-Reviews-E245240.htm,83,9,3,0,0,0
fike corporation,4,fike.com/,Fike - Official Site,20,fike.com/,21,1,1,0,0,1
fike corporation,4,fike.com/,Fike Corporation Careers and Employment | Indeed.com,52,indeed.com/cmp/Fike-Corporation,43,4,1,0,0,0
fike corporation,4,fike.com/,Fike Corporation: Private Company Information - Bloomberg,57,bloomberg.com/research/stocks/private/snapshot.asp?privcapId=20823305,81,5,1,0,0,0
fike corporation,4,fike.com/,Fike - Customer Portal,22,portal.fike.com/,23,6,1,1,0,0
fike corporation,4,fike.com/,Industrial - Fike,17,chk.tbe.taleo.net/chk06/ats/careers/jobSearch.jsp?org=FIKE&cws=1&org=FIKE,80,7,1,1,0,0
fike corporation,4,fike.com/,Work at Fike Corporation | CareerBuilder,40,careerbuilder.com/company/fike-corporation/C8C5Y55XJDP49HNFB07,74,8,1,2,0,0
inview technology corporation,17,inviewcorp.com/,InView Technology Corporation  Powerful Compressive ...,55,inviewcorp.com/,22,1,2,0,0,1
inview technology corporation,17,inviewcorp.com/,Inview Technology Corporation - Company Profile,47,corporationwiki.com/Texas/Austin/inview-technology-corporation/39346986.aspx,88,3,2,1,0,0
inview technology corporation,17,inviewcorp.com/,InView Technology Corp. | Photonics Buyers' Guide,49,photonics.com/Buyers_Guide/InView_Technology_Corp/c19629,68,4,2,1,0,0
inview technology corporation,17,inviewcorp.com/,Inview Technology Corp: Company Profile - Bloomberg,51,bloomberg.com/profiles/companies/0213705D:US-inview-technology-corp,79,5,2,1,0,0
inview technology corporation,17,inviewcorp.com/,SWIR Cameras  InView Technology Corporation,43,inviewcorp.com/products/,31,6,2,1,0,0
inview technology corporation,17,inviewcorp.com/,Cowtown Angels  InView Technology Corp.,39,cowtownangels.org/portfolio/inview-technology-corp/,58,7,2,1,0,0
"k-space associates, inc.",18,k-space.com/,Advanced Tools for In-Situ Thin-Film Metrology | k-Space,56,k-space.com/,24,1,2,0,0,1
"k-space associates, inc.",18,k-space.com/,k-Space - Powerful Thin-Film & Semiconductor Metrology Tools,60,k-space.com/company/,32,2,2,0,0,0
"k-space associates, inc.",18,k-space.com/,"k-Space Associates, Inc. : Quotes, Address, Contact",51,azonano.com/suppliers.aspx?SupplierID=301,53,5,3,0,0,0
"k-space associates, inc.",18,k-space.com/,k-Space Associates grows in-line sales revenue through Q3 ...,61,compoundsemiconductor.net/article/105487/K-Space_Associates_Grows_In-line_Sales_Revenue_Through_Q3_By_26_Percent,120,6,3,0,0,0
"k-space associates, inc.",18,k-space.com/,"k-Space Associates Competitors, Revenue and Employees ...",57,owler.com/company/k-space,37,7,3,0,0,0
kodak alaris inc.,12,kodakalaris.com/,Home | Kodak Alaris,19,kodakalaris.com/,28,1,2,0,0,1
kodak alaris inc.,12,kodakalaris.com/,Kodak Alaris Inc. SOFTWARE END USER LICENSE AGREEMENT,53,alarisworld.com/en-us/landing-page/license-agreement,64,2,2,0,0,0
kodak alaris inc.,12,kodakalaris.com/,AlarisWorld - Official Site,27,alarisworld.com/,28,3,1,0,0,0
kodak alaris inc.,12,kodakalaris.com/,"PIXPAX, Kodak Alaris Inc. | Trademarks411.com",45,trademarks411.com/marks/88144354-pixpax,51,4,2,1,0,0
kodak alaris inc.,12,kodakalaris.com/,Kodak Alaris Inc. Company Profile | Key Contacts ...,52,hoovers.com/company-information/cs/company-profile.kodak_alaris_inc.ea67f05ba2438d2f.html,100,5,2,1,0,0
kodak alaris inc.,12,kodakalaris.com/,legal.kodakalaris.com,21,legal.kodakalaris.com/en-us/business-to-business,56,6,2,1,0,0
kodak alaris inc.,12,kodakalaris.com/,Kodak Alaris: Private Company Information - Bloomberg,53,bloomberg.com/research/stocks/private/snapshot.asp?privcapId=237731773,82,7,2,1,0,0
kodak alaris inc.,12,kodakalaris.com/,Visit Kodak Alaris legal site for additional information.,57,legal.kodakalaris.com/,30,8,2,1,0,0
"kulite semiconductor products, inc",29,kulite.com/,Kulite - Official Site,22,kulite.com/,23,1,1,0,0,1
"kulite semiconductor products, inc",29,kulite.com/,"Kulite Semiconductor Products, Inc.: Private Company ...",56,bloomberg.com/research/stocks/private/snapshot.asp?privcapId=22401367,81,2,3,0,0,0
"kulite semiconductor products, inc",29,kulite.com/,Kulite Semiconductor Products - NJ.com,38,businessfinder.nj.com/kulite-semiconductor-products-leonia-nj-3.html,75,4,3,0,0,0
"kulite semiconductor products, inc",29,kulite.com/,Kulite Semiconductor Products | PrivCo | Private Company ...,60,privco.com/company/kulite-semiconductor-products_private_stock_annual_report_financials,98,6,3,0,0,0
"kulite semiconductor products, inc",29,kulite.com/,Kulite Semiconductor Products In - NSN Components List,54,justnsnparts.com/manufacturer/kulite-semiconductor-products-in/,75,7,3,0,0,0
"kulite semiconductor products, inc",29,kulite.com/,Ripoff Report | Kulite Semiconductor Products Complaint ...,59,ripoffreport.com/reports/kulite-semiconductor-products/leonia-new-jersey-07605/kulite-semiconductor-products-conspiracy-perjury-fraud-and-corporate-crime-for-the-com-170824,184,8,3,0,0,0
"liquid x printed metals, inc.",23,liquid-x.com/,Functional Electronics Fabrication | Liquid X Printed ...,57,liquid-x.com/,24,1,3,0,0,1
"liquid x printed metals, inc.",23,liquid-x.com/,"Liquid X Printed Metals, Inc.: Private Company Information ...",62,bloomberg.com/research/stocks/private/snapshot.asp?privcapId=134651260,82,2,4,0,0,0
"liquid x printed metals, inc.",23,liquid-x.com/,"Former Bayer CEO Greg Babe's tech firm, Liquid X Printed ...",60,bizjournals.com/pittsburgh/news/2018/05/08/tech-firm-moving.html,76,4,3,0,0,0
"liquid x printed metals, inc.",23,liquid-x.com/,"Liquid X Printed Metals raises $2 million, gains Matthews ...",61,bizjournals.com/pittsburgh/news/2016/12/16/liquid-x-raises-2m-matthews-international-among.html,107,6,4,0,0,0
"liquid x printed metals, inc.",23,liquid-x.com/,Liquid X Printed Metals partnering with Bonbouton ...,53,fibre2fashion.com/news/textile-news/liquid-x-printed-metals-partnering-with-bonbouton-244430-newsdetails.htm,120,7,4,0,0,0
"liquid x printed metals, inc.",23,liquid-x.com/,"Liquid X Printed Metals, Inc.: CEO and Executives - Bloomberg",61,bloomberg.com/research/stocks/private/people.asp?privcapid=134651260,80,8,4,0,0,0
"liquid x printed metals, inc.",23,liquid-x.com/,"Liquid X Printed Metals, Inc. - Pittsburgh , PA - Business ...",62,dandb.com/businessdirectory/liquidxprintedmetalsinc.-pittsburgh-pa-34883779.html,92,9,4,0,0,0
"monosol, llc",7,monosol.com/,Water Soluble Film Technology | MonoSol,39,monosol.com/,24,1,1,0,0,1
"monosol, llc",7,monosol.com/,About Us | Aquestive Therapeutics,33,aquestive.com/about-us/,31,2,0,0,1,0
"monosol, llc",7,monosol.com/,Monosol - jobsgalore.com,24,jobsgalore.com/jobs?ts=ya&q=monosol+employment,57,3,1,0,1,0
"monosol, llc",7,monosol.com/,MONOSOL | Drugs.com,19,drugs.com/uk/monosol-leaflet.html,45,4,1,0,1,0
"monosol, llc",7,monosol.com/,Aquestive - Official Site,25,aquestive.com/,22,5,0,0,1,0
"monosol, llc",7,monosol.com/,MonoSol to hire 60 for jobs that pay up to $27.93 an hour ...,61,nwitimes.com/business/local/monosol-to-hire-for-jobs-that-pay-up-to-an/article_212bf463-b5a8-5fb2-a605-f81cc31c06f3.html,132,6,1,0,1,0
"monosol, llc",7,monosol.com/,Working at Monosol LLC | Glassdoor,34,"glassdoor.com/Overview/Working-at-Monosol-LLC-EI_IE122931.11,22.htm",79,8,1,0,1,0
"monosol, llc",7,monosol.com/,Growing MonoSol planning to hire an additional 100 workers ...,62,nwitimes.com/business/local/growing-monosol-planning-to-hire-an-additional-workers/article_33ed32b2-ecb2-531c-842a-192ad4aa7f17.html,144,9,1,0,1,0
"moxtek, inc.",6,moxtek.com/,MOXTEK Optical and X-ray Components Manufacturer,48,moxtek.com/,18,1,1,0,0,1
"moxtek, inc.",6,moxtek.com/,Job Listings - Moxtek Jobs,26,moxtek.applicantpro.com/,32,2,1,0,0,0
"moxtek, inc.",6,moxtek.com/,Moxtek Careers and Employment | Indeed.com,42,indeed.com/cmp/Moxtek,33,4,1,0,0,0
"moxtek, inc.",6,moxtek.com/,Moxtek Salaries | Glassdoor,27,glassdoor.com/Salary/Moxtek-Salaries-E267813.htm,60,5,1,0,0,0
"moxtek, inc.",6,moxtek.com/,Working at Moxtek: Employee Reviews | Indeed.com,48,indeed.com/cmp/Moxtek/reviews,41,8,1,0,0,0
"moxtek, inc.",6,moxtek.com/,MOXTEK Inc: Company Profile - Bloomberg,39,bloomberg.com/profiles/companies/366517Z:US-moxtek-inc,66,9,1,0,0,0
nanobio corporation,7,bluewillow.com/,BlueWillow - Official Site,26,bluewillow.com/,26,1,0,0,0,1
nanobio corporation,7,bluewillow.com/,BlueWillow Biologics | About BlueWillow Biologics,49,bluewillow.com/company/about-nanobio/,48,2,0,0,0,0
nanobio corporation,7,bluewillow.com/,"BlueWillow Biologics, Inc.: Private Company Information ...",59,bloomberg.com/research/stocks/private/snapshot.asp?privcapId=2673346,80,4,0,0,0,0
nanobio corporation,7,bluewillow.com/,Home - NanoBio Systems,22,nanobio-sys.com/,28,5,1,0,0,0
nanobio corporation,7,bluewillow.com/,Merck Licenses Nanobio Technology - Merck.com | Homepage,56,merck.com/licensing/our-partnership/nanobio_technology.html,71,6,1,0,0,0
nanobio corporation,7,bluewillow.com/,"Nanobio Corporation in Ann Arbor, MI - (734) 302-4000 ...",57,buzzfile.com/business/Nanobio-Corporation-734-302-4000,65,7,1,0,0,0
nanobio corporation,7,bluewillow.com/,NanoBio Corporation  Mergers & Acquisitions (M&A ...,52,reportbuyer.com/product/1542609/nanobio-corporation-mergers-and-acquisitions-m-and-a-partnerships-and-alliances-and-investment-report.html,150,8,1,0,1,0
"nanomech, inc.",8,nanomech.com/,NanoMech - Making atoms work harder and smarter,47,nanomech.com/,24,1,1,0,0,1
"nanomech, inc.",8,nanomech.com/,Nanomech | Ben 10 Wiki | FANDOM powered by Wikia,48,ben10.wikia.com/wiki/Nanomech,36,2,1,0,0,0
"nanomech, inc.",8,nanomech.com/,"NanoMech, Inc.: Private Company Information - Bloomberg",55,bloomberg.com/research/stocks/private/snapshot.asp?privcapId=28869786,81,3,1,0,0,0
"nanomech, inc.",8,nanomech.com/,Company Profile | NanoMech,26,nanomech.com/company-profile/,40,4,1,0,0,0
"nanomech, inc.",8,nanomech.com/,Nano News - Small Technology - Big News,39,nanomech.biz/,24,5,0,0,0,0
"nanomech, inc.",8,nanomech.com/,Nanomech | Ben 10 Aliens Wiki | FANDOM powered by Wikia,55,ben-10-aliens.wikia.com/wiki/Nanomech,44,6,1,0,0,0
"nanomech, inc.",8,nanomech.com/,Nanomech | Ben 10 Ultimate Wiki | FANDOM powered by Wikia,57,benult.wikia.com/wiki/Nanomech,37,8,1,0,0,0
"nanoridge materials, inc.",19,nanoridge.com/,NanoRidge,9,nanoridge.com/,21,1,1,0,0,1
"nanoridge materials, inc.",19,nanoridge.com/,Nanoridge Materials Inc: Company Profile - Bloomberg,52,bloomberg.com/profiles/companies/0004330D:US-nanoridge-materials-inc,80,2,2,0,0,0
"nanoridge materials, inc.",19,nanoridge.com/,Working at Nanoridge Materials | Glassdoor,42,"glassdoor.com/Overview/Working-at-Nanoridge-Materials-EI_IE271761.11,30.htm",87,3,2,0,0,0
"nanoridge materials, inc.",19,nanoridge.com/,NanoRidge Materials | VentureRadar,34,ventureradar.com/organisation/NanoRidge%20Materials/6891a52b-b821-476e-97cb-5572c738acc9,100,5,2,0,0,0
"nanoridge materials, inc.",19,nanoridge.com/,NanoRidge Materials - Houston Technology Center,47,houstontech.org/clients/nanoridge-materials/,56,6,2,0,0,0
"nanoridge materials, inc.",19,nanoridge.com/,"Nanoridge Materials, Inc. in Houston, TX - (713) 928-6166 ...",61,"buzzfile.com/business/Nanoridge-Materials,-Inc.-713-928-6166",71,7,2,0,0,0
"nanospectra biosciences, inc.",23,nanospectra.com/,nanospectra,11,nanospectra.com/,28,1,1,0,0,1
"nanospectra biosciences, inc.",23,nanospectra.com/,"Nanospectra Biosciences, Inc.: Private Company Information ...",62,bloomberg.com/research/stocks/private/snapshot.asp?privcapId=8284179,80,2,2,0,0,0
"nanospectra biosciences, inc.",23,nanospectra.com/,Nanospectra Biosciences Provides Corporate Update,49,prnewswire.com/news-releases/nanospectra-biosciences-provides-corporate-update-300620756.html,105,4,2,0,0,0
"nanospectra biosciences, inc.",23,nanospectra.com/,Nanospectra Biosciences | Crunchbase,36,crunchbase.com/organization/nanospectra-biosciences,63,5,2,0,0,0
"nanospectra biosciences, inc.",23,nanospectra.com/,Nanospectra Biosciences Inc: Company Profile - Bloomberg,56,bloomberg.com/profiles/companies/0342567Z:US-nanospectra-biosciences-inc,84,6,2,0,0,0
"nanospectra biosciences, inc.",23,nanospectra.com/,"Nanospectra Biosciences, Inc. Names John Stroh New CEO",54,yahoo.com/news/Nanospectra-Biosciences-Inc-iw-2893843361.html,73,7,2,0,0,0
"nanospectra biosciences, inc.",23,nanospectra.com/,Nanospectra Biosciences - Houston Technology Center,51,houstontech.org/clients/nanospectra-biosciences/,60,8,2,0,0,0
"nanospectra biosciences, inc.",23,nanospectra.com/,"Nanospectra Biosciences, Inc. Company Profile | Key ...",55,hoovers.com/company-information/cs/company-profile.nanospectra_biosciences_inc.eb79fe65b6149977.html,111,9,2,0,0,0
"ofs fitel, llc",9,ofsoptics.com/,OFS - Official Site,19,ofsoptics.com/,26,1,1,0,0,1
"ofs fitel, llc",9,ofsoptics.com/,About - OFS Optics,18,ofsoptics.com/about/,32,2,1,0,0,0
"ofs fitel, llc",9,ofsoptics.com/,"OFS Fitel, LLC: Private Company Information - Bloomberg",55,bloomberg.com/research/stocks/private/snapshot.asp?privcapId=767209,79,3,2,0,0,0
"ofs fitel, llc",9,ofsoptics.com/,FITEL Global site,17,fitel.com/index_f.htm,32,4,1,0,0,0
"ofs fitel, llc",9,ofsoptics.com/,OFS - Homepage,14,ofs.com/,16,5,1,0,0,0
"ofs fitel, llc",9,ofsoptics.com/,Working at OFS Fitel | Glassdoor,32,"glassdoor.com/Overview/Working-at-OFS-Fitel-EI_IE20133.11,20.htm",76,6,2,0,0,0
"ofs fitel, llc",9,ofsoptics.com/,OFS Fitel Reviews | Glassdoor,29,glassdoor.com/Reviews/OFS-Fitel-Reviews-E20133.htm,62,7,2,0,0,0
"ofs fitel, llc",9,ofsoptics.com/,"Ofs Fitel LLC Company Profile | Key Contacts, Financials ...",60,hoovers.com/company-information/cs/company-profile.ofs_fitel_llc.7799ae1000712af5.html,97,8,2,0,0,0
"ofs fitel, llc",9,ofsoptics.com/,"Ofs Fitel Jobs, Employment | Indeed.com",39,indeed.com/q-Ofs-Fitel-jobs.html,44,10,2,0,0,0
"propagation research associates, inc.",31,pra-corp.com/,"Propagation Research Associates, Inc.",37,pra-corp.com/,20,1,3,0,0,1
"propagation research associates, inc.",31,pra-corp.com/,Working at Propagation Research Associates | Glassdoor.co.in,60,"glassdoor.co.in/Overview/Working-at-Propagation-Research-Associates-EI_IE150355.11,42.htm",101,6,3,0,0,0
"propagation research associates, inc.",31,pra-corp.com/,Working at Propagation Research Associates | Glassdoor,54,"glassdoor.com/Overview/Working-at-Propagation-Research-Associates-EI_IE150355.11,42.htm",99,7,3,0,0,0
"propagation research associates, inc.",31,pra-corp.com/,Propagation Research Associates Researcher Salary | Glassdoor,61,"glassdoor.com/Salary/Propagation-Research-Associates-Researcher-Salaries-E150355_D_KO32,42.htm",106,9,3,0,0,0
quantumscape corporation,12,quantumscape.com/,QuantumScape - Official Site,28,quantumscape.com/,28,1,1,0,0,1
quantumscape corporation,12,quantumscape.com/,QuantumScape Corporation: Private Company Information ...,57,bloomberg.com/research/stocks/private/snapshot.asp?privcapId=204748122,82,2,1,0,0,0
quantumscape corporation,12,quantumscape.com/,QuantumScape Corp: Company Profile - Bloomberg,46,bloomberg.com/profiles/companies/0561526D:US-quantumscape-corp,74,3,1,0,0,0
quantumscape corporation,12,quantumscape.com/,QuantumScape Corporation jobs - jobs.lever.co,45,jobs.lever.co/quantumscape,34,4,1,0,0,0
quantumscape corporation,12,quantumscape.com/,"Volkswagen charges up QuantumScape Corp., San Jose ...",54,bizjournals.com/sanjose/news/2018/06/22/quantumscape-electric-battery-funding-vw.html,97,5,1,0,1,0
quantumscape corporation,12,quantumscape.com/,Volkswagen partners with QuantumScape to secure access to ...,61,volkswagenag.com/en/news/2018/06/volkswagen-partners-with-quantumscape-.html,88,6,1,0,1,0
quantumscape corporation,12,quantumscape.com/,Quantumscape Corporation - BuzzFile,35,buzzfile.com/business/Quantumscape-Corporation-408-452-2000,70,7,1,0,1,0
"teledyne scientific & imaging, llc",29,teledyne-si.com/business-units/teledyne-scientific-company,Teledyne Scientific and Imaging,31,teledyne-si.com/,27,1,3,0,0,0
"teledyne scientific & imaging, llc",29,teledyne-si.com/business-units/teledyne-scientific-company,Teledyne Technologies - Official Site,37,teledyne.com/,24,2,1,0,0,0
"teledyne scientific & imaging, llc",29,teledyne-si.com/business-units/teledyne-scientific-company,Digital Imaging - teledyne.com,30,teledyne.com/digital-imaging,39,3,2,0,0,0
"teledyne scientific & imaging, llc",29,teledyne-si.com/business-units/teledyne-scientific-company,"Teledyne Scientific & Imaging, LLC: Private Company ...",55,bloomberg.com/research/stocks/private/snapshot.asp?privcapid=6528282,80,5,3,0,0,0
"teledyne scientific & imaging, llc",29,teledyne-si.com/business-units/teledyne-scientific-company,"Teledyne Scientific & Imaging Jobs, Employment | Indeed.com",59,indeed.com/q-Teledyne-Scientific-&-Imaging-jobs.html,64,8,3,0,0,0
"teledyne scientific & imaging, llc",29,teledyne-si.com/business-units/teledyne-scientific-company,Scientific Imaging | Teledyne DALSA,35,teledynedalsa.com/en/learn/markets-and-applications/medical-life-sciences/scientific-x-ray/,103,9,3,0,0,0
"wentworth laboratories, inc.",22,wentworthlabs.com/,PROBE CARDS - Wentworth Labs,28,wentworthlabs.com/,30,1,1,0,0,1
"wentworth laboratories, inc.",22,wentworthlabs.com/,Working at Wentworth Laboratories: Employee Reviews ...,55,indeed.com/cmp/Wentworth-Laboratories/reviews,57,2,2,0,0,0
"wentworth laboratories, inc.",22,wentworthlabs.com/,Wentworth Laboratories Ltd: Company Profile - Bloomberg,55,bloomberg.com/profiles/companies/1416666Z:LN-wentworth-laboratories-ltd,83,3,2,0,0,0
"wentworth laboratories, inc.",22,wentworthlabs.com/,Patient Testing Centers | Wentworth-Douglass Hospital,53,wdhospital.com/wdh/services-and-specialties/diagnostics-and-testing/patient-testing-centers,103,5,1,0,0,0
"wentworth laboratories, inc.",22,wentworthlabs.com/,WinWay Technology Acquires Wentworth Laboratories Saber(R ...,61,finance.yahoo.com/news/winway-technology-acquires-wentworth-laboratories-131500595.html,95,6,2,0,1,0
"wentworth laboratories, inc.",22,wentworthlabs.com/,Wentworth Laboratories Careers and Employment | Indeed.com,58,indeed.com/cmp/Wentworth-Laboratories,49,8,2,0,1,0
"wentworth laboratories, inc.",22,wentworthlabs.com/,wentworth labs | eBay,21,ebay.com/sch/i.html?_nkw=wentworth+labs,51,9,1,0,1,0
wyatt technology corporation,16,wyatt.com/,Wyatt Technology Laser Light Scattering Instrumentation,55,wyatt.com/,22,1,2,0,0,1
wyatt technology corporation,16,wyatt.com/,Wyatt Technology Corporation: Private Company Information ...,61,bloomberg.com/research/stocks/private/snapshot.asp?privcapId=7916914,80,3,2,0,0,0
wyatt technology corporation,16,wyatt.com/,"Wyatt Technology Corp. : Quotes, Address, Contact",49,news-medical.net/suppliers/Wyatt-Technology-Corp.aspx,65,4,2,0,0,0
wyatt technology corporation,16,wyatt.com/,Wyatt Technology Corp: Company Profile - Bloomberg,50,bloomberg.com/profiles/companies/0436081D:US-wyatt-technology-corp,78,5,2,0,0,0
wyatt technology corporation,16,wyatt.com/,Wyatt Technology Salaries | Glassdoor,37,glassdoor.com/Salary/Wyatt-Technology-Salaries-E822756.htm,70,6,2,0,0,0
wyatt technology corporation,16,wyatt.com/,DynaPro Dynamic Light Scattering Plate Reader from Wyatt ...,60,labcompare.com/374-Dynamic-Light-Scattering-Particle-Size-Analysis-DLS/3170-DynaPro-Plate-Reader-Light-Scattering-Detector/,134,7,1,0,0,0
wyatt technology corporation,16,wyatt.com/,Eclipse AF4 Asymmetric-Flow Field-Flow Fractionation ...,56,labcompare.com/6288-Fractionation-System-Density-Gradient-Fractionators/5191072-The-Eclipse-Asymmetric-Flow-Field-Flow-Fractionation-System/,151,9,0,0,0,0
zygo corporation,4,zygo.com/,Zygo Corporation - Official Site,32,zygo.com/,21,1,1,0,0,1
zygo corporation,4,zygo.com/,Zygo Corporation | International Manufacturing Technology ...,61,imts.com/exhdir/exhibitor/exhibitor-details.cfm?ExhID=00030826,74,8,1,0,0,0
"acell, inc.",5,acell.com/,ACell - Official Site,21,acell.com/,18,1,1,0,0,1
"acell, inc.",5,acell.com/,Acellus - Official Site,23,acellus.com/,24,2,1,0,0,0
"acell, inc.",5,acell.com/,ACell + PRP Before & After | Northwest Hair Restoration,55,hairreplacementsurgeon.com/envira_album/acell-prp-before-after/,75,4,1,0,0,0
"acell, inc.",5,acell.com/,ACell Reviews | Glassdoor,25,glassdoor.com/Reviews/ACell-Reviews-E470585.htm,59,7,1,0,0,0
"acell, inc.",5,acell.com/,"ACCEL Ignition - Manufacturer of Ignition Coils, Spark ...",58,holley.com/brands/accel/,36,8,0,0,0,0
"acell, inc.",5,acell.com/,ACell ARS,9,ars.acell.com/,22,9,1,0,0,0
acumed llc,6,acumed.net/,Acumed - Official Site,22,acumed.net/,23,1,1,0,0,1
acumed llc,6,acumed.net/,Acumed LLC: Private Company Information - Bloomberg,51,bloomberg.com/research/stocks/private/snapshot.asp?privcapId=31048772,81,2,1,0,0,0
acumed llc,6,acumed.net/,"ACUMED LLC - HILLSBORO, OR - Business Page",42,dandb.com/businessdirectory/acumedllc-hillsboro-or-11119328.html,76,6,1,0,0,0
acumed llc,6,acumed.net/,"Acumed LLC Company Profile | Key Contacts, Financials ...",57,hoovers.com/company-information/cs/company-profile.acumed_llc.f3edd72b93857cdb.html,94,7,1,0,0,0
acumed llc,6,acumed.net/,"Acumen, LLC - Official Site",27,acumenllc.com/,26,8,0,0,0,0
aduro biotech,13,aduro.com/,Aduro - Official Site,21,aduro.com/,22,1,1,0,0,1
