firm_name,url,about_lbl,mgmt_lbl,partners_lbl,ip_lbl,about_agg_lbl,gid
Siliconware Precision Industries Co.,http://www.spil.com.tw/about/?u=1*2,,1,,,1,837
Siliconware Precision Industries Co.,http://www.spil.com.tw/about/?u=2,,,,,0,837
Siliconware Precision Industries Co.,http://www.spil.com.tw/about/?u=3,,,,,0,837
Siliconware Precision Industries Co.,http://www.spil.com.tw/about/?u=4,1,,,,1,837
Siliconware Precision Industries Co.,http://www.spil.com.tw/about/?u=5,,,,,0,837
Siliconware Precision Industries Co.,http://www.spil.com.tw/about/?u=6,,,,,0,837
Siliconware Precision Industries Co.,http://www.spil.com.tw/careers/?u=5,,,,,0,837
Siliconware Precision Industries Co.,http://www.spil.com.tw/ir/?u=3*3,,,,,0,837
Silicor Materials Inc.,https://www.silicormaterials.com/,,,,,,
Silicor Materials Inc.,https://www.silicormaterials.com/about/board-of-directors,,1,,,1,838
Silicor Materials Inc.,https://www.silicormaterials.com/about/company-overview,1,,,,1,838
Silicor Materials Inc.,https://www.silicormaterials.com/about/management,,1,,,1,838
Silicor Materials Inc.,https://www.silicormaterials.com/post/silicor-materials-and-am-technical-solutions-close-8-9m-usd-project-management-contract,,,,,0,838
Siluria Technologies,http://siluria.com/,,,,,,
Siluria Technologies,http://siluria.com/About,1,,,,1,839
Siluria Technologies,http://siluria.com/About/Advisory_Committee,,1,,,1,839
Siluria Technologies,http://siluria.com/About/Board_of_Directors,,1,,,1,839
Siluria Technologies,http://siluria.com/About/Company_Overview,1,,,,1,839
Siluria Technologies,http://siluria.com/About/Investors,,,,,0,839
Siluria Technologies,http://siluria.com/About/Management,,1,,,1,839
Siluria Technologies,http://siluria.com/About/Vision_and_Culture,1,,,,1,839
Siluria Technologies,http://siluria.com/Commercial_Applications/Our_Partners,,,1,,,
Sinton Consulting,https://www.sintoninstruments.com/,,,,,,
Sinton Consulting,https://www.sintoninstruments.com/about-sinton-instruments/,1,1,,,2,845
SixPoint Materials,http://spmaterials.com/,,,,,,
SixPoint Materials,http://spmaterials.com/history.htm,1,,,,1,847
SixPoint Materials,http://spmaterials.com/team.htm,,1,,,1,847
Southwest Research Institute,https://www.swri.org/,,,,,,
Southwest Research Institute,https://www.swri.org/content/subcontracts-team-member,,,,,0,870
Southwest Research Institute,https://www.swri.org/content/who-we-are,1,,,,1,870
Southwest Research Institute,https://www.swri.org/industries/program-management-regulatory-submissions,,,,,0,870
Southwest Research Institute,https://www.swri.org/industries/project-management-space,,,,,0,870
Southwest Research Institute,https://www.swri.org/who-we-are/history,1,,,,1,870
Southwest Research Institute,https://www.swri.org/who-we-are/presidents-message,,,,,0,870
STATS ChipPAC,http://www.statschippac.com/,,,,,,
STATS ChipPAC,http://www.statschippac.com/aboutus/boardofdirectors.aspx,,1,,,1,788
STATS ChipPAC,http://www.statschippac.com/aboutus/companyinformation.aspx,1,,,,1,788
STATS ChipPAC,http://www.statschippac.com/aboutus/drc_stmt.aspx,,,,,0,788
STATS ChipPAC,http://www.statschippac.com/aboutus/environmentalpolicy.aspx,,,,,0,788
STATS ChipPAC,http://www.statschippac.com/aboutus/qualitymanagement.aspx,,,,,0,788
STATS ChipPAC,http://www.statschippac.com/aboutus/rba_stmt.aspx,,,,,0,788
STATS ChipPAC,http://www.statschippac.com/aboutus/seniormanagement.aspx,,1,,,1,788
STATS ChipPAC,http://www.statschippac.com/aboutus/visionmissionvalues.aspx,1,,,,1,788
STATS ChipPAC,http://www.statschippac.com/en/aboutus/companyinformation.aspx,1,,,,1,788
STATS ChipPAC,http://www.statschippac.com/news/pressreleases/2018/ann10292018b.aspx,,,,,0,788
Sumitomo Electric Device Innovations,http://www.sedi.co.jp/?version=en,,,,,,
Sumitomo Electric Device Innovations,http://www.sedi.co.jp/about/index.html?version=en,1,,,,1,882
Sun Chemical Corporation,https://www.sunchemical.com/,,,,,,
Sun Chemical Corporation,https://www.sunchemical.com/200-years/,1,,,,1,885
Sun Chemical Corporation,https://www.sunchemical.com/about/,1,,,,1,885
Sun Chemical Corporation,https://www.sunchemical.com/about/leadership/,,1,,,1,885
Sun Chemical Corporation,https://www.sunchemical.com/about/locations/,,,,,0,885
Sun Chemical Corporation,https://www.sunchemical.com/about/our-sustainability/,,,,,0,885
Sun Chemical Corporation,https://www.sunchemical.com/about/our-sustainability/our-approach/,,,,,0,885
Sun Chemical Corporation,https://www.sunchemical.com/about/research-and-development/,1,,,,1,885
System Biosciences,https://www.systembio.com/,,,,,,
System Biosciences,https://www.systembio.com/company/,,,,,0,909
System Biosciences,https://www.systembio.com/company/about/,1,,,,1,909
System Biosciences,https://www.systembio.com/company/careers/,,,,,0,909
System Biosciences,https://www.systembio.com/company/contact-us/,,,,,0,909
System Biosciences,https://www.systembio.com/company/distributors/,,,,,0,909
System Biosciences,https://www.systembio.com/company/intellectual-property/,,,,1,0,909
System Biosciences,https://www.systembio.com/company/mission/,1,,,,1,909
System Biosciences,https://www.systembio.com/company/privacy-policy/,,,,,0,909
System Biosciences,https://www.systembio.com/company/sbi-events/,,,,,0,909
System Biosciences,https://www.systembio.com/company/support-request/,,,,,0,909
System Biosciences,https://www.systembio.com/services/,,,,,0,909
Taiyo Ink Mfg. Co.,http://taiyo-hd.co.jp/en/about/,1,,,,1,924
Taiyo Ink Mfg. Co.,http://taiyo-hd.co.jp/en/about/group/,1,,,,1,924
Taiyo Ink Mfg. Co.,http://taiyo-hd.co.jp/en/about/history/,1,,,,1,924
Taiyo Ink Mfg. Co.,http://taiyo-hd.co.jp/en/about/message/,,,,,0,924
Taiyo Ink Mfg. Co.,http://taiyo-hd.co.jp/en/about/overview/,1,,,,1,924
Taiyo Ink Mfg. Co.,http://taiyo-hd.co.jp/en/about/philosophy/,1,,,,1,924
Taiyo Ink Mfg. Co.,http://taiyo-hd.co.jp/en/group/ink/,1,,,,,
Taiyo Ink Mfg. Co.,http://taiyo-hd.co.jp/en/group/ink/history/,1,,,,1,924
Taiyo Ink Mfg. Co.,http://taiyo-hd.co.jp/en/group/thou/,1,,,,1,924
Taiyo Ink Mfg. Co.,http://taiyo-hd.co.jp/en/investor/governance/,,,,,0,924
Taiyo Ink Mfg. Co.,http://taiyo-hd.co.jp/en/investor/policy/,,,,,0,924
Taiyo Ink Mfg. Co.,https://www.taiyo-hd.co.jp/en/contact/?_contact=company,,,,,0,924
Tela Innovations,http://www.tela-inc.com/,,,,,,
Tela Innovations,http://www.tela-inc.com/company-overview/,1,,,,1,932
Tela Innovations,http://www.tela-inc.com/company-overview/board-of-directors/,,1,,,1,932
Tela Innovations,http://www.tela-inc.com/company-overview/business-model/,1,,,,,
Tela Innovations,http://www.tela-inc.com/company-overview/investors/,,,,,,
Tela Innovations,http://www.tela-inc.com/company-overview/management/,,1,,,1,932
Tela Innovations,http://www.tela-inc.com/tela-adds-experienced-licensing-executive-to-management-team/,,,,,0,932
The Eastern Co.,http://easterncompany.com/,,,,,0,943
The Eastern Co.,http://easterncompany.com/company-governance.php,,1,,,1,943
The Eastern Co.,http://easterncompany.com/company-leadership.php,,1,,,1,943
The Eastern Co.,http://easterncompany.com/corporate-profile.php,1,,,,1,943
The Jackson Laboratory,https://www.jax.org/,,,,,,
The Jackson Laboratory,https://www.jax.org/about-us,1,,,,1,946
The Jackson Laboratory,https://www.jax.org/about-us/locations,,,,,0,946
The Jackson Laboratory,https://www.jax.org/about-us/locations/bar-harbor,,,,,0,946
The Jackson Laboratory,https://www.jax.org/about-us/locations/farmington,,,,,0,946
The Jackson Laboratory,https://www.jax.org/research-and-faculty/growing-our-world-class-team,,1,,,1,946
Tokyo Electron Limited,https://www.tel.com/,,,,,,
Tokyo Electron Limited,https://www.tel.com/about/,1,,,,1,954
Tokyo Electron Limited,https://www.tel.com/about/cg/,1,,,,1,954
Tokyo Electron Limited,https://www.tel.com/about/compliance/,,,,,0,954
Tokyo Electron Limited,https://www.tel.com/about/leader/,,1,,,1,954
Tokyo Electron Limited,https://www.tel.com/about/locations/,,,,,0,954
Tokyo Electron Limited,https://www.tel.com/about/message/,,,,,0,954
Tokyo Electron Limited,https://www.tel.com/about/milestones/,1,,,,,
Tokyo Electron Limited,https://www.tel.com/about/ptc/,1,,,,1,954
Tokyo Electron Limited,https://www.tel.com/about/release/2018/,,,,,0,954
Tokyo Electron Limited,https://www.tel.com/about/release/2018/20180619_002.html,,,,,,
Tokyo Electron Limited,https://www.tel.com/about/release/2018/20180726_001.html,,,,,,
Tokyo Electron Limited,https://www.tel.com/about/release/2018/20181002_001.html,,,,,,
Tokyo Electron Limited,https://www.tel.com/about/release/2018/20181031_001.html,,,,,,
Tokyo Electron Limited,https://www.tel.com/about/release/2018/20181031_002.html,,,,,,
Tokyo Electron Limited,https://www.tel.com/about/release/2018/20181031_003.html,,,,,,
Tokyo Electron Limited,https://www.tel.com/about/riskmanagement/,,,,,,
Tokyo Electron Limited,https://www.tel.com/about/sponsor/2017/,,,,,0,954
Tokyo Electron Limited,https://www.tel.com/about/summary/,1,,,,1,954
Tokyo Electron Limited,https://www.tel.com/ir/policy/,,,,,0,954
Tokyo Electron Limited,https://www.tel.com/museum/exhibition/history/,,,,,,
Toray Industries Inc. ,https://www.toray.com/,,,,,,
Toray Industries Inc. ,https://www.toray.com/aboutus/,1,,,,1,956
Toray Industries Inc. ,https://www.toray.com/aboutus/brand.html,,,,,0,956
Toray Industries Inc. ,https://www.toray.com/aboutus/download/index.html,,,,,,
Toray Industries Inc. ,https://www.toray.com/aboutus/event/index.html,,,,,0,956
Toray Industries Inc. ,https://www.toray.com/aboutus/history/index.html,1,,,,,
Toray Industries Inc. ,https://www.toray.com/aboutus/index.html,1,,,,1,956
Toray Industries Inc. ,https://www.toray.com/aboutus/message.html,,,,,0,956
Toray Industries Inc. ,https://www.toray.com/aboutus/ourpeople/index.html,,1,,,,
Toray Industries Inc. ,https://www.toray.com/aboutus/outline.html,1,,,,1,956
Toray Industries Inc. ,https://www.toray.com/aboutus/philosophy.html,1,,,,1,956
Toray Industries Inc. ,https://www.toray.com/aboutus/vision/index.html,1,,,,1,956
Toray Industries Inc. ,https://www.toray.com/aboutus/visual/index.html,,,,,0,956
Toray Industries Inc. ,https://www.toray.com/csr/activity/compliance/index.html,,,,,,
Toray Industries Inc. ,https://www.toray.com/csr/activity/governance/index.html,,,,,,
Toray Industries Inc. ,https://www.toray.com/csr/activity/riskmanagement/index.html,,,,,,
Toray Industries Inc. ,https://www.toray.com/csr/stance/index.html,,,,,0,956
Toray Industries Inc. ,https://www.toray.com/ir/management/index.html,,,,,0,956
TP Solar,https://tpsolar.nl/?lang=en,1,1,,,2,918
TRANE INTERNATIONAL INC.,http://www.trane.com/commercial/north-america/us/en/about-us/locate-a-parts-store.html,,,,,0,919
TRANE INTERNATIONAL INC.,http://www.trane.com/index.aspx,,,,,,
TRANE INTERNATIONAL INC.,https://www.trane.com/about_trane.aspx,1,,,,1,919
TRANE INTERNATIONAL INC.,https://www.trane.com/business_partners.aspx,,,1,,,
Transposagen Biopharmaceuticals,http://www.transposagenbio.com/,,,,,,
Transposagen Biopharmaceuticals,http://www.transposagenbio.com/about-us,1,,,,1,964
Transposagen Biopharmaceuticals,http://www.transposagenbio.com/about-us/careers,,,,,,
Transposagen Biopharmaceuticals,http://www.transposagenbio.com/about-us/our-people,,1,,,1,964
Transposagen Biopharmaceuticals,http://www.transposagenbio.com/about-us/our-technology,1,,,,1,964
Unifrax I LLC,http://www.unifrax.com/,,,,,,
Unifrax I LLC,http://www.unifrax.com/about-us/,1,,,,1,982
Unifrax I LLC,http://www.unifrax.com/about-us/career-opportunities/,,,,,0,982
Unifrax I LLC,http://www.unifrax.com/about-us/locations/,,,,,0,982
Unifrax I LLC,http://www.unifrax.com/about-us/luyang-partnership/,,,1,,1,982
Verliant Energy,http://www.verliantenergy.com/,1,,,,1,1002
VINDICO NANOBIO TECHNOLOGY INC.,http://vindicoat.com/joomla1/,1,,,,,
VINDICO NANOBIO TECHNOLOGY INC.,http://vindicoat.com/joomla1/index.php/meet-the-team,,1,,,1,992
VINDICO NANOBIO TECHNOLOGY INC.,http://vindicoat.com/joomla1/index.php/meet-the-team-mobile,,1,,,1,992
Wave Energy Conversion Corporation of America,https://weccamerica.com/,,,,,,
Wave Energy Conversion Corporation of America,https://weccamerica.com/about/,1,1,,,1,1014
Zeno Semiconductor Inc,https://www.zenosemi.com,1,1,,,2,1036
Zeno Semiconductor Inc,https://www.zenosemi.com/,1,1,,,,
Zoetis Services LLC,https://www.zoetis.com/?eventName=LOGGED_OUT,,,,,0,1038
Zoetis Services LLC,https://www.zoetis.com/about-us/awards/index.aspx,1,,,,1,1038
Zoetis Services LLC,https://www.zoetis.com/about-us/company-locations.aspx,,,,,0,1038
Zoetis Services LLC,https://www.zoetis.com/about-us/core-beliefs.aspx,1,,,,1,1038
Zoetis Services LLC,https://www.zoetis.com/about-us/corporate-compliance-program.aspx,,,,,,
Zoetis Services LLC,https://www.zoetis.com/about-us/corporate-governance/board-of-directors/index.aspx,,1,,,,
Zoetis Services LLC,https://www.zoetis.com/about-us/corporate-governance/contact-the-board.aspx,,,,,,
Zoetis Services LLC,https://www.zoetis.com/about-us/corporate-governance/index.aspx,,,,,0,1038
Zoetis Services LLC,https://www.zoetis.com/about-us/executive-team/index.aspx,,1,,,1,1038
Zoetis Services LLC,https://www.zoetis.com/about-us/history.aspx,1,,,,1,1038
Zoetis Services LLC,https://www.zoetis.com/about-us/index.aspx,1,,,,1,1038
Zoetis Services LLC,https://www.zoetis.com/about-us/our-story.aspx,1,,,,1,1038
Zoetis Services LLC,https://www.zoetis.com/about-us/vision-mission.aspx,1,,,,1,1038
Zoetis Services LLC,https://www.zoetis.com/about-us/zoetis-at-a-glance.aspx,1,,,,1,1038
Zoetis Services LLC,https://www.zoetis.com/innovation/strategic-partnerships/become-a-partner.aspx,,,1,,,
Zoetis Services LLC,https://www.zoetis.com/innovation/strategic-partnerships/compound-transfer-program.aspx,,,1,,,
Zoetis Services LLC,https://www.zoetis.com/innovation/strategic-partnerships/index.aspx,,,1,,,
Zoetis Services LLC,https://www.zoetis.com/innovation/strategic-partnerships/one-health-approach.aspx,,,1,,,
Zoetis Services LLC,https://www.zoetis.com/innovation/strategic-partnerships/partnership-opportunities.aspx,,,1,,,
Zoetis Services LLC,https://www.zoetis.com/products-services/,,,,,,
Zoetis Services LLC,https://www.zoetis.com/responsibility/advance-animal-health/partner-of-choice.aspx,,,,,,
Zoetis Services LLC,https://www.zoetis.com/responsibility/run-business/compliance-program.aspx,,,,,,
Zoetis Services LLC,https://www.zoetis.com/user-profile/profile.aspx?ReturnUrl=/dashboard.aspx,,,,,,
Zygo Corporation,https://www.zygo.com/,,,,,,
Zygo Corporation,https://www.zygo.com/?/aboutus/news/20181017.htm,,,,,0,1039
Zygo Corporation,https://www.zygo.com/?/aboutus/privacy-cookie-policy.htm,,,,,0,1039
Zygo Corporation,https://www.zygo.com/?/aboutus/shows/,,,,,0,1039
Zygo Corporation,https://www.zygo.com/?/blog/facts-and-statistics-about-zygo/,,,,,0,1039
Zygo Corporation,https://www.zygo.com/?/met/profilers/,,,,,0,1039
Zygo Corporation,https://www.zygo.com/?/met/profilers/zegagepro/&utm_source=zygo&utm_medium=HomePageBanner&utm_campaign=ZeGagePro,,,,,0,1039
